frame,id,x1,y1,x2,y2,conf,speed_kmh
563,12,305,312,432,377,0.6136181354522705,0.0
564,13,214,308,331,369,0.6640257835388184,0.0
564,12,309,312,436,377,0.5659030079841614,0.0
565,13,218,307,333,368,0.5798270106315613,0.0
565,12,321,311,449,376,0.650023877620697,0.0
566,13,221,306,338,369,0.6814122796058655,0.0
566,12,312,300,458,377,0.51847243309021,0.0
567,13,224,306,343,370,0.7348278164863586,0.0
567,12,312,299,460,377,0.510550856590271,0.0
568,13,229,307,349,372,0.7848794460296631,0.0
568,12,313,297,468,380,0.6345874667167664,0.0
569,13,233,309,352,374,0.8234866857528687,0.0
569,12,317,297,472,381,0.5281601548194885,0.0
570,13,236,312,354,378,0.7322261333465576,0.0
570,12,329,312,466,385,0.7259182929992676,0.0
571,13,241,316,358,382,0.767421305179596,0.0
571,12,332,317,468,390,0.6412636041641235,0.0
572,13,244,318,363,387,0.7495965957641602,0.0
572,12,326,314,478,396,0.697632372379303,0.0
573,13,246,324,362,391,0.5848894715309143,0.0
573,12,326,315,484,401,0.448051780462265,0.0
573,14,729,333,969,393,0.5554823875427246,0.0
574,13,248,328,364,396,0.7243668437004089,0.0
574,12,327,317,489,407,0.44369417428970337,0.0
574,14,729,339,973,400,0.3397314250469208,0.0
575,13,250,333,365,401,0.7471051812171936,0.0
575,12,329,320,494,414,0.6403871774673462,0.0
575,14,724,345,972,407,0.5876626968383789,0.0
576,13,255,337,367,405,0.706369161605835,0.0
576,12,331,324,497,419,0.7051345109939575,0.0
576,14,721,350,974,414,0.7196731567382812,0.0
577,13,257,341,370,410,0.6924396753311157,0.0
577,12,334,328,499,423,0.7432025074958801,0.0
577,14,714,354,979,421,0.6372377276420593,0.0
578,13,259,343,373,413,0.6902337670326233,0.0
578,12,335,330,502,427,0.7146175503730774,0.0
578,14,712,357,982,425,0.5549020171165466,0.0
579,12,341,334,504,430,0.4609602987766266,0.0
579,14,713,358,984,428,0.5079175233840942,0.0
580,12,342,333,510,433,0.5947413444519043,0.0
580,14,709,358,980,428,0.41778475046157837,0.0
581,12,343,333,513,435,0.5089147686958313,0.0
581,14,707,358,978,428,0.39827415347099304,0.0
582,12,347,332,517,435,0.48235297203063965,0.0
582,14,702,357,978,429,0.37944093346595764,0.0
583,12,348,330,518,434,0.6140435338020325,0.0
583,14,698,355,979,429,0.5035097002983093,0.0
584,12,348,328,522,436,0.7126293778419495,0.0
584,14,697,354,978,428,0.5564337968826294,0.0
584,13,268,342,389,417,0.6169310808181763,0.0
585,12,348,327,523,437,0.741003692150116,0.0
585,14,698,353,978,428,0.6134191751480103,0.0
585,13,270,341,389,417,0.5832985043525696,0.0
586,12,348,325,526,437,0.7693284153938293,0.0
586,14,696,351,976,428,0.6293655037879944,0.0
586,13,272,340,387,415,0.767279863357544,0.0
587,12,349,323,530,438,0.7794510126113892,0.0
587,14,697,350,977,428,0.5071368217468262,0.0
587,13,276,339,390,415,0.706214189529419,0.0
588,12,350,321,532,439,0.753521740436554,0.0
588,14,699,350,974,427,0.5277437567710876,0.0
588,13,282,337,395,414,0.6081106066703796,0.0
589,12,351,320,536,439,0.8012409210205078,0.0
589,14,701,348,971,424,0.6065145134925842,0.0
589,13,285,334,396,411,0.5756317377090454,0.0
590,12,354,317,540,438,0.8032942414283752,0.0
590,14,700,345,969,422,0.7236626148223877,0.0
591,12,356,315,542,437,0.70183926820755,0.0
591,14,695,341,973,422,0.5846460461616516,0.0
592,12,357,310,546,435,0.7417941689491272,0.0
592,14,699,337,970,416,0.5482773780822754,0.0
593,12,359,306,548,431,0.6365155577659607,0.0
593,14,702,333,965,411,0.4936581254005432,0.0
594,12,360,301,551,429,0.7398605346679688,0.0
594,14,702,328,962,406,0.6829289793968201,0.0
595,12,360,296,554,427,0.605586588382721,0.0
595,14,702,326,950,401,0.5255118012428284,0.0
596,12,359,292,556,425,0.7699655294418335,0.0
596,14,702,321,954,399,0.7155217528343201,0.0
596,13,289,308,403,389,0.5546587109565735,0.0
597,12,361,289,560,425,0.6891776919364929,0.0
597,14,703,319,956,397,0.6682098507881165,0.0
597,13,292,306,403,388,0.45851922035217285,0.0
598,12,361,286,563,425,0.6878052353858948,0.0
598,14,704,318,956,396,0.5679875612258911,0.0
598,13,293,304,403,387,0.3689606487751007,0.0
599,12,363,286,566,426,0.6487630009651184,0.0
599,14,704,317,954,396,0.6287826895713806,0.0
599,13,293,303,403,388,0.5609330534934998,0.0
600,12,364,287,570,429,0.7353178858757019,0.0
600,14,705,318,953,398,0.6143260598182678,0.0
600,13,294,303,404,390,0.6172542572021484,0.0
601,12,365,287,573,433,0.7529281973838806,0.0
601,14,705,320,952,400,0.44336366653442383,0.0
601,13,293,304,405,394,0.5533854961395264,0.0
602,12,364,289,576,438,0.8634464740753174,0.0
602,14,704,324,951,404,0.44693270325660706,0.0
602,13,293,305,405,397,0.5302929878234863,0.0
603,12,365,291,578,441,0.811406135559082,0.0
603,14,700,326,951,409,0.5296136140823364,0.0
603,13,295,307,406,399,0.5237957835197449,0.0
604,12,366,293,582,447,0.8161231279373169,0.0
604,14,703,329,945,410,0.4592163562774658,0.0
604,13,298,310,405,402,0.69643634557724,0.0
605,12,366,294,586,453,0.8807517290115356,0.0
605,14,703,332,944,413,0.4448819160461426,0.0
605,13,301,313,407,405,0.6815212965011597,0.0
606,12,364,295,590,459,0.7840651273727417,0.0
606,14,703,333,944,416,0.4530507028102875,0.0
606,13,303,315,407,407,0.6412628889083862,0.0
607,12,365,296,593,463,0.7183891534805298,0.0
607,14,698,334,947,421,0.4250132143497467,0.0
607,13,303,316,406,408,0.4640442728996277,0.0
608,12,366,297,594,466,0.7448722720146179,0.0
608,14,701,335,943,421,0.40427687764167786,0.0
608,13,304,316,406,410,0.5527626872062683,0.0
609,12,366,297,596,468,0.7686781883239746,0.0
609,14,703,336,940,422,0.3987548053264618,0.0
609,13,306,316,408,411,0.549415647983551,0.0
610,12,366,297,598,470,0.7615832090377808,0.0
610,14,698,336,942,425,0.39209869503974915,0.0
610,13,308,317,409,412,0.5859063267707825,0.0
611,12,366,295,601,471,0.6107698678970337,0.0
611,13,309,317,408,412,0.509634256362915,0.0
612,12,365,294,603,474,0.6785600781440735,0.0
612,13,310,317,409,412,0.5751245617866516,0.0
613,12,366,293,606,476,0.6116021871566772,0.0
613,13,309,317,407,412,0.3645792603492737,0.0
614,12,366,293,608,477,0.6851224899291992,0.0
614,13,312,317,409,413,0.4147520363330841,0.0
615,12,367,294,610,479,0.6563283801078796,0.0
615,13,312,317,409,414,0.30563998222351074,0.0
616,12,368,295,611,480,0.6437628865242004,0.0
616,14,695,340,934,431,0.5357967615127563,0.0
617,12,368,295,612,482,0.6681228280067444,0.0
617,14,698,342,929,431,0.5277075171470642,0.0
618,12,368,295,613,483,0.6073495745658875,0.0
618,14,700,342,924,431,0.5136765837669373,0.0
619,12,368,296,615,486,0.6643897891044617,0.0
619,14,707,343,919,428,0.5955895185470581,0.0
620,12,368,295,619,489,0.679350733757019,0.0
620,14,712,344,916,427,0.6244562268257141,0.0
621,12,368,296,621,491,0.6946537494659424,0.0
621,14,713,344,914,427,0.6488257050514221,0.0
622,12,366,296,625,495,0.6193415522575378,0.0
622,14,714,344,913,426,0.594519853591919,0.0
623,12,365,296,627,498,0.5719272494316101,0.0
623,14,716,344,911,426,0.5604316592216492,0.0
623,17,915,330,1064,382,0.5318868160247803,0.0
624,12,365,296,631,501,0.57822585105896,0.0
624,14,717,343,910,426,0.6232340335845947,0.0
624,17,924,325,1077,379,0.5884488821029663,0.0
625,12,364,295,633,503,0.5865325331687927,0.0
625,14,719,343,909,425,0.624762773513794,0.0
625,17,938,322,1101,379,0.5863586068153381,0.0
626,12,364,294,636,504,0.6869661211967468,0.0
626,14,720,343,907,424,0.6359134912490845,0.0
626,17,955,321,1117,378,0.48474201560020447,0.0
627,12,363,293,639,506,0.6957970857620239,0.0
627,14,719,342,906,425,0.48370110988616943,0.0
627,17,970,319,1140,379,0.5861547589302063,0.0
628,12,362,292,641,507,0.7793236374855042,0.0
628,14,721,343,903,424,0.6176757216453552,0.0
628,17,985,319,1156,378,0.48108986020088196,0.0
629,12,362,291,643,509,0.799241304397583,0.0
629,14,723,343,902,424,0.6190022230148315,0.0
629,17,982,318,1157,377,0.4650792181491852,0.0
630,12,361,291,646,511,0.8253045678138733,0.0
630,14,724,344,901,424,0.6975007057189941,0.0
630,17,1010,317,1191,377,0.5529386401176453,0.0
631,12,361,291,650,514,0.8309421539306641,0.0
631,14,725,344,899,424,0.7695947885513306,0.0
631,17,1028,313,1219,377,0.5698405504226685,0.0
632,12,362,291,653,516,0.8535310626029968,0.0
632,14,726,344,896,423,0.736919105052948,0.0
632,17,1045,313,1241,377,0.5808837413787842,0.0
633,12,360,291,657,520,0.8649898767471313,0.0
633,14,726,345,894,423,0.7584646940231323,0.0
633,17,1064,311,1261,375,0.5825768113136292,0.0
634,12,362,291,658,519,0.8812405467033386,0.0
634,14,728,345,893,423,0.7230405211448669,0.0
634,17,1072,309,1280,376,0.5727178454399109,0.0
635,12,362,291,659,518,0.8624193072319031,0.0
635,14,729,345,891,422,0.6100931167602539,0.0
636,12,361,290,662,521,0.8539316654205322,0.0
636,14,731,345,890,422,0.6510218381881714,0.0
637,12,361,289,664,521,0.8504708409309387,0.0
637,14,733,345,889,420,0.577396035194397,0.0
638,12,361,289,666,521,0.8600456118583679,0.0
638,14,735,344,887,419,0.5754299163818359,0.0
639,12,360,289,669,524,0.8923735022544861,0.0
639,14,736,344,885,418,0.6406735181808472,0.0
640,12,358,288,673,528,0.888181209564209,0.0
640,14,738,344,885,417,0.6890843510627747,0.0
641,12,355,288,679,535,0.871905505657196,0.0
641,14,739,344,886,418,0.6855986714363098,0.0
642,12,356,287,682,536,0.9007753133773804,0.0
642,14,740,344,886,418,0.7077057361602783,0.0
643,12,356,288,685,539,0.8962741494178772,0.0
643,14,741,344,885,418,0.6877926588058472,0.0
644,12,360,288,686,537,0.9133871793746948,0.0
644,14,743,345,884,418,0.7141862511634827,0.0
645,12,360,289,687,538,0.8969502449035645,0.0
645,14,745,346,883,419,0.7584664225578308,0.0
646,12,364,289,687,534,0.9048818945884705,0.0
646,14,746,347,882,419,0.813323438167572,0.0
647,12,366,290,690,534,0.9091612100601196,0.0
647,14,748,348,882,420,0.8078479766845703,0.0
648,12,368,291,691,532,0.9105928540229797,0.0
648,14,749,349,882,421,0.7930771112442017,0.0
649,12,369,291,694,533,0.9088502526283264,0.0
649,14,752,350,882,421,0.7762481570243835,0.0
650,12,368,291,698,535,0.8911285400390625,0.0
650,14,754,350,881,421,0.7859687209129333,0.0
651,12,367,292,701,538,0.8917291164398193,0.0
651,14,756,351,881,420,0.7428877353668213,0.0
652,12,367,291,705,539,0.8856756687164307,0.0
652,14,757,351,881,420,0.7037144303321838,0.0
653,12,367,291,708,539,0.8755266070365906,0.0
653,14,759,351,881,420,0.6890577077865601,0.0
654,12,368,290,711,539,0.872201681137085,0.0
654,14,761,351,882,420,0.7605332732200623,0.0
655,12,369,290,714,539,0.8548765778541565,0.0
655,14,763,351,882,420,0.7311694622039795,0.0
656,12,369,291,720,543,0.8372063040733337,0.0
656,14,765,351,882,419,0.6377713680267334,0.0
657,12,368,291,725,547,0.8368480801582336,0.0
657,14,768,351,882,419,0.6051429510116577,0.0
658,12,365,291,732,554,0.8604553937911987,0.0
658,14,770,352,882,418,0.5638591647148132,0.0
659,12,367,291,734,555,0.8567814230918884,0.0
659,14,772,352,881,418,0.5079593658447266,0.0
660,12,371,291,735,551,0.8537246584892273,0.0
660,14,774,353,880,417,0.5375662446022034,0.0
660,18,1234,416,1272,506,0.7590250968933105,0.0
661,12,371,291,739,554,0.8764553666114807,0.0
661,14,774,353,879,417,0.5644863247871399,0.0
661,18,1224,413,1264,505,0.7497269511222839,0.0
662,12,373,291,742,555,0.879310667514801,0.0
662,14,775,354,879,417,0.5307027101516724,0.0
662,18,1212,406,1255,502,0.8109866976737976,0.0
663,12,380,291,740,547,0.8749588131904602,0.0
663,14,778,355,880,417,0.5771434307098389,0.0
663,18,1199,396,1248,499,0.8203825950622559,0.0
664,12,376,291,750,557,0.8631019592285156,0.0
664,14,779,355,881,417,0.4511358141899109,0.0
664,18,1187,385,1243,497,0.7255672216415405,0.0
665,12,375,292,756,563,0.8582860231399536,0.0
665,14,781,355,884,418,0.43848341703414917,0.0
665,18,1176,379,1238,496,0.7980644702911377,0.0
666,12,375,292,760,566,0.826596736907959,0.0
666,14,783,355,886,419,0.6779993772506714,0.0
666,18,1164,375,1234,495,0.8406345248222351,0.0
667,12,377,292,764,568,0.8572767972946167,0.0
667,14,786,357,886,420,0.8023186922073364,0.0
667,18,1153,371,1231,493,0.8507513999938965,0.0
668,12,379,291,767,568,0.857764720916748,0.0
668,14,788,357,887,420,0.7819038033485413,0.0
668,18,1141,368,1229,493,0.843248724937439,0.0
669,12,381,291,769,568,0.8479468822479248,0.0
669,14,791,358,887,420,0.7304244637489319,0.0
669,18,1128,367,1228,500,0.9041585922241211,0.0
670,12,383,291,772,568,0.8483787775039673,0.0
670,14,794,359,888,419,0.686180591583252,0.0
670,18,1117,366,1228,501,0.8934236764907837,0.0
671,12,385,291,776,569,0.8457139730453491,0.0
671,14,797,359,889,418,0.8155835270881653,0.0
671,18,1108,365,1227,499,0.8903712034225464,0.0
672,12,387,291,778,568,0.8515885472297668,0.0
672,14,800,359,889,417,0.722541093826294,0.0
672,18,1098,364,1226,496,0.8821342587471008,0.0
673,12,390,290,782,567,0.8577092885971069,0.0
673,14,803,359,890,416,0.6590743064880371,0.0
673,18,1088,362,1225,493,0.8921456933021545,0.0
674,12,392,289,786,568,0.8640349507331848,0.0
674,14,806,359,891,414,0.7112113833427429,0.0
674,18,1079,363,1223,490,0.8864290714263916,0.0
675,12,394,289,789,568,0.8675280213356018,0.0
675,14,807,360,892,415,0.7832356691360474,0.0
675,18,1070,362,1224,488,0.9045450687408447,0.0
676,12,397,289,793,568,0.8681061863899231,0.0
676,14,808,359,893,415,0.6424564719200134,0.0
676,18,1062,362,1224,486,0.8998895287513733,0.0
677,12,399,288,795,567,0.8551380038261414,0.0
677,14,810,359,895,415,0.6648245453834534,0.0
677,18,1054,361,1223,483,0.8979015350341797,0.0
678,12,401,287,800,567,0.8581368923187256,0.0
678,14,812,359,896,415,0.6093257069587708,0.0
678,18,1046,361,1223,479,0.8891907930374146,0.0
679,12,404,287,804,568,0.8670281767845154,0.0
679,14,813,359,898,415,0.6424170732498169,0.0
679,18,1035,361,1219,477,0.9228845238685608,0.0
680,12,405,287,806,568,0.8838310837745667,0.0
680,14,816,360,900,415,0.6955219507217407,0.0
680,18,1023,360,1212,474,0.9154018759727478,0.0
681,12,408,287,809,567,0.8777211308479309,0.0
681,14,818,360,901,415,0.6422472596168518,0.0
681,18,1010,360,1203,471,0.914099395275116,0.0
682,12,410,287,810,565,0.8731924295425415,0.0
682,14,821,361,902,415,0.5202304124832153,0.0
682,18,998,359,1194,469,0.9006999731063843,0.0
683,12,411,287,815,567,0.8734742999076843,0.0
683,14,822,361,903,416,0.5636692643165588,0.0
683,18,986,360,1183,468,0.8909619450569153,0.0
684,12,411,286,818,568,0.8741048574447632,0.0
684,14,822,362,903,417,0.6064277291297913,0.0
684,18,977,361,1173,465,0.8948610424995422,0.0
685,12,411,286,821,569,0.8656322360038757,0.0
685,14,825,363,904,416,0.6296274065971375,0.0
685,18,967,361,1163,464,0.8806486129760742,0.0
686,12,412,286,823,569,0.8540295362472534,0.0
686,14,827,362,906,416,0.6810099482536316,0.0
686,18,959,362,1153,463,0.8987831473350525,0.0
687,12,413,286,826,570,0.8646833300590515,0.0
687,14,830,362,908,415,0.6674364805221558,0.0
687,18,951,363,1144,461,0.8892245888710022,0.0
688,12,414,285,831,571,0.8686664700508118,0.0
688,14,831,361,909,415,0.7810284495353699,0.0
688,18,944,363,1134,459,0.9037066102027893,0.0
689,12,415,285,834,572,0.8698605298995972,0.0
689,14,833,360,911,415,0.7260134816169739,0.0
689,18,937,363,1125,457,0.8814370036125183,0.0
690,12,416,285,836,573,0.8909459710121155,0.0
690,14,835,361,912,415,0.6610211730003357,0.0
690,18,932,363,1115,454,0.8914493322372437,0.0
691,12,417,285,838,573,0.890006422996521,0.0
691,14,837,362,912,415,0.6280065178871155,0.0
691,18,925,363,1107,453,0.8791416883468628,0.0
692,12,418,285,840,573,0.8950642943382263,0.0
692,14,839,362,913,415,0.6450594067573547,0.0
692,18,919,363,1099,451,0.8744353652000427,0.0
693,12,419,285,842,573,0.8944712281227112,0.0
693,14,841,362,915,415,0.6289054155349731,0.0
693,18,914,362,1091,449,0.8699357509613037,0.0
694,12,420,285,844,573,0.8922511339187622,0.0
694,14,842,362,917,414,0.656478762626648,0.0
694,18,910,363,1083,447,0.8788579106330872,0.0
695,12,423,284,845,571,0.889243483543396,0.0
695,14,844,362,918,414,0.6530881524085999,0.0
695,18,904,363,1074,445,0.8796445727348328,0.0
696,12,425,284,848,571,0.9012517333030701,0.0
696,14,848,361,923,414,0.5908269286155701,0.0
696,18,901,363,1068,444,0.8671165108680725,0.0
697,12,426,283,851,571,0.9062691926956177,0.0
697,14,849,361,928,416,0.5055845379829407,0.0
697,18,897,363,1062,443,0.8617616891860962,0.0
698,12,427,283,853,571,0.9045607447624207,0.0
698,14,850,361,925,413,0.46238523721694946,0.0
698,18,893,363,1056,443,0.8515424728393555,0.0
699,12,428,283,854,570,0.9011666774749756,0.0
699,14,851,361,924,412,0.5136944651603699,0.0
699,18,890,363,1049,441,0.866083562374115,0.0
700,12,428,283,855,570,0.8938436508178711,0.0
700,14,850,362,920,411,0.6183214783668518,0.0
700,18,887,363,1043,440,0.8750562071800232,0.0
701,12,429,283,857,571,0.8808631896972656,0.0
701,14,851,361,919,410,0.4854145348072052,0.0
701,18,884,363,1036,438,0.8522723317146301,0.0
702,12,429,283,859,571,0.8782656788825989,0.0
702,14,851,361,919,410,0.5150918364524841,0.0
702,18,881,363,1029,437,0.8664843440055847,0.0
703,12,430,283,860,571,0.8829019069671631,0.0
703,14,852,361,919,409,0.34420812129974365,0.0
703,18,878,363,1024,436,0.8698605298995972,0.0
704,12,431,283,862,571,0.8736758232116699,0.0
704,14,851,361,917,408,0.27028778195381165,0.0
704,18,876,363,1018,435,0.8562301993370056,0.0
705,12,432,283,864,571,0.8780895471572876,0.0
705,18,872,363,1011,434,0.8516900539398193,0.0
706,12,434,283,865,570,0.8712723851203918,0.0
706,18,870,363,1005,432,0.8519678115844727,0.0
707,12,434,283,866,571,0.8745395541191101,0.0
707,18,868,363,1000,430,0.8741284608840942,0.0
708,12,436,283,867,569,0.8679350018501282,0.0
708,18,864,363,994,429,0.8519505858421326,0.0
709,12,438,283,868,568,0.8685082793235779,0.0
709,18,862,363,990,428,0.8467735648155212,0.0
710,12,440,283,868,566,0.870280385017395,0.0
710,18,860,362,988,427,0.8626995086669922,0.0
711,12,439,284,871,569,0.8713797330856323,0.0
711,18,859,362,984,427,0.886687695980072,0.0
712,12,440,284,872,569,0.8700584769248962,0.0
712,18,857,362,981,426,0.8587830066680908,0.0
713,12,441,284,874,570,0.8738265037536621,0.0
713,18,856,362,977,425,0.8205111622810364,0.0
714,12,441,284,876,570,0.8762016296386719,0.0
714,18,857,361,975,424,0.7963345646858215,0.0
715,12,441,284,877,571,0.8817766904830933,0.0
715,18,857,361,974,423,0.7962573766708374,0.0
716,12,441,283,878,572,0.8825201392173767,0.0
716,18,858,360,972,423,0.7812745571136475,0.0
717,12,441,283,880,572,0.8821837902069092,0.0
717,18,858,360,969,422,0.8067752718925476,0.0
717,19,1167,374,1277,485,0.7281516790390015,0.0
718,12,443,283,880,572,0.8818341493606567,0.0
718,18,859,359,967,421,0.8018577098846436,0.0
718,19,1157,369,1274,488,0.8090851902961731,0.0
719,12,443,284,881,573,0.8834755420684814,0.0
719,18,861,360,965,421,0.7495678067207336,0.0
719,19,1148,366,1268,487,0.8250496983528137,0.0
720,12,444,284,882,573,0.8851400017738342,0.0
720,18,855,360,955,419,0.706350564956665,0.0
720,19,1138,363,1264,489,0.8991315960884094,0.0
721,12,445,284,882,573,0.8842068910598755,0.0
721,18,846,361,945,418,0.5909887552261353,0.0
721,19,1129,362,1260,490,0.8615468740463257,0.0
721,14,869,360,951,419,0.6588041186332703,0.0
722,12,446,284,882,573,0.8812695145606995,0.0
722,18,844,360,944,417,0.5756841897964478,0.0
722,19,1121,361,1255,490,0.8704231977462769,0.0
722,14,872,360,952,418,0.45004844665527344,0.0
723,12,446,284,883,573,0.8777878880500793,0.0
723,18,845,361,942,417,0.7176839113235474,0.0
723,19,1115,360,1249,485,0.851452648639679,0.0
724,12,447,284,883,573,0.8812979459762573,0.0
724,18,844,361,940,417,0.7506874799728394,0.0
724,19,1109,360,1245,482,0.8342101573944092,0.0
725,12,447,284,883,573,0.8804746866226196,0.0
725,18,843,361,939,417,0.7223039865493774,0.0
725,19,1102,360,1240,479,0.8071101903915405,0.0
726,12,447,283,882,572,0.8784184455871582,0.0
726,18,842,361,938,418,0.6929815411567688,0.0
726,19,1094,359,1238,478,0.7572253942489624,0.0
727,12,448,284,881,572,0.8876305222511292,0.0
727,18,844,361,935,415,0.6861516237258911,0.0
727,19,1086,360,1236,477,0.9035622477531433,0.0
728,12,448,284,881,572,0.8832085728645325,0.0
728,18,846,362,933,414,0.706592857837677,0.0
728,19,1078,360,1235,477,0.888174295425415,0.0
729,12,449,284,882,571,0.8799863457679749,0.0
729,18,846,362,932,413,0.7343305349349976,0.0
729,19,1071,361,1232,475,0.8661615252494812,0.0
730,12,450,283,883,572,0.8804266452789307,0.0
730,18,847,362,931,413,0.7501964569091797,0.0
730,19,1063,362,1228,472,0.8797714710235596,0.0
731,12,450,284,883,572,0.8815476298332214,0.0
731,18,848,363,931,413,0.7186489701271057,0.0
731,19,1051,361,1220,470,0.8869203329086304,0.0
732,12,451,284,884,573,0.8819749355316162,0.0
732,18,850,364,931,413,0.7337638139724731,0.0
732,19,1037,361,1211,468,0.8777449131011963,0.0
733,12,451,284,884,573,0.8838817477226257,0.0
733,18,853,365,932,413,0.6362339854240417,0.0
733,19,1026,361,1201,465,0.8976132869720459,0.0
734,12,452,285,884,574,0.8864971399307251,0.0
734,18,856,366,933,413,0.5887320041656494,0.0
734,19,1015,362,1189,462,0.8672499060630798,0.0
735,12,451,284,884,574,0.8883022665977478,0.0
735,18,859,367,933,412,0.6417189836502075,0.0
735,19,1003,362,1179,460,0.8670651912689209,0.0
736,12,452,285,882,574,0.8976615071296692,0.0
736,18,859,368,933,412,0.5669735670089722,0.0
736,19,994,362,1168,458,0.8617616891860962,0.0
737,12,453,286,881,574,0.8872264623641968,0.0
737,18,860,368,933,411,0.56955486536026,0.0
737,19,986,361,1158,455,0.8383828401565552,0.0
738,12,453,285,881,573,0.8792994022369385,0.0
738,18,859,367,934,411,0.5816328525543213,0.0
738,19,976,360,1150,453,0.8645869493484497,0.0
739,12,454,286,879,573,0.8865896463394165,0.0
739,18,858,367,935,412,0.42193326354026794,0.0
739,19,966,359,1141,452,0.8480505347251892,0.0
740,12,454,286,878,573,0.8939934372901917,0.0
740,18,860,368,934,410,0.3357738256454468,0.0
740,19,958,359,1131,450,0.8280523419380188,0.0
741,12,454,286,878,573,0.8888945579528809,0.0
741,18,860,368,934,409,0.3121582567691803,0.0
741,19,952,359,1123,449,0.8280354738235474,0.0
742,12,454,286,877,573,0.8769729137420654,0.0
742,18,860,368,934,410,0.40947210788726807,0.0
742,19,948,360,1113,446,0.8571049571037292,0.0
743,12,454,286,876,573,0.8660279512405396,0.0
743,18,861,368,933,407,0.36817532777786255,0.0
743,19,942,361,1104,445,0.8512688279151917,0.0
744,12,454,286,876,574,0.8600062727928162,0.0
744,18,859,368,932,407,0.3088817298412323,0.0
744,19,937,361,1095,444,0.8390960693359375,0.0
745,12,454,286,875,574,0.8559901714324951,0.0
745,18,855,367,932,408,0.2643272876739502,0.0
745,19,930,361,1088,443,0.8772936463356018,0.0
746,12,455,286,874,573,0.8441221117973328,0.0
746,18,843,367,918,408,0.5749598741531372,0.0
746,19,926,361,1081,442,0.8534125685691833,0.0
747,12,456,286,872,571,0.8398241400718689,0.0
747,18,839,368,912,409,0.6272991299629211,0.0
747,19,923,362,1073,441,0.8445615172386169,0.0
748,12,456,285,871,571,0.8517037034034729,0.0
748,18,839,368,909,408,0.6462399363517761,0.0
748,19,918,362,1065,439,0.8612309098243713,0.0
749,12,456,285,871,572,0.8567945957183838,0.0
749,18,838,368,906,408,0.6894922256469727,0.0
749,19,913,362,1057,438,0.8822529911994934,0.0
750,12,456,285,869,571,0.8383694291114807,0.0
750,18,838,368,904,408,0.7194778323173523,0.0
750,19,909,362,1051,437,0.8682266473770142,0.0
751,12,456,285,870,572,0.851348876953125,0.0
751,18,837,368,902,408,0.7082374691963196,0.0
751,19,906,362,1044,436,0.8570728898048401,0.0
752,12,455,285,868,573,0.8368584513664246,0.0
752,18,837,368,901,408,0.7339945435523987,0.0
752,19,905,362,1040,434,0.8630250096321106,0.0
753,12,456,285,867,573,0.8401703834533691,0.0
753,18,836,368,900,408,0.7222849726676941,0.0
753,19,904,363,1035,433,0.8235838413238525,0.0
754,12,456,286,864,572,0.8238300085067749,0.0
754,18,836,368,900,409,0.7015851140022278,0.0
754,19,904,362,1031,432,0.7994378209114075,0.0
755,12,457,286,861,570,0.7896992564201355,0.0
755,18,836,368,899,408,0.7095500826835632,0.0
755,19,903,361,1028,431,0.7718877196311951,0.0
756,12,459,286,857,567,0.7299888134002686,0.0
756,18,836,368,897,408,0.6800158619880676,0.0
756,19,891,359,1016,430,0.7400263547897339,0.0
757,12,457,286,858,570,0.8068706393241882,0.0
757,18,837,367,896,406,0.6639260053634644,0.0
757,19,880,357,1007,428,0.7355639338493347,0.0
758,12,467,286,849,556,0.6942605376243591,0.0
758,18,837,367,894,405,0.6082913875579834,0.0
758,19,877,355,1004,427,0.7833719253540039,0.0
759,12,494,286,820,508,0.6433863639831543,0.0
759,18,842,367,888,397,0.4386174976825714,0.0
759,19,873,354,999,427,0.7436676025390625,0.0
760,12,491,286,822,509,0.6519584059715271,0.0
760,18,845,367,886,393,0.37105807662010193,0.0
760,19,872,354,995,425,0.6701714992523193,0.0
761,12,461,287,850,550,0.7667641639709473,0.0
761,19,872,356,990,424,0.6665396690368652,0.0
762,12,466,287,844,542,0.6470508575439453,0.0
762,19,869,356,984,423,0.677966833114624,0.0
763,12,454,287,854,560,0.7113306522369385,0.0
763,19,864,356,978,422,0.693088173866272,0.0
764,12,451,287,857,567,0.7058020830154419,0.0
764,19,867,357,977,421,0.7083142399787903,0.0
765,12,450,288,858,570,0.6795409917831421,0.0
765,19,866,358,974,421,0.7116222977638245,0.0
766,12,480,288,826,523,0.6093809008598328,0.0
766,19,866,359,969,420,0.7419031858444214,0.0
767,12,463,288,841,546,0.5000061988830566,0.0
767,19,866,360,965,419,0.7838287949562073,0.0
768,12,457,288,846,554,0.5224767923355103,0.0
768,19,865,360,962,418,0.7534119486808777,0.0
769,12,453,288,848,561,0.6870864629745483,0.0
769,19,861,360,958,417,0.7798994183540344,0.0
770,12,452,289,847,563,0.6811135411262512,0.0
770,19,860,359,955,416,0.800087571144104,0.0
771,12,456,289,841,558,0.6146978139877319,0.0
771,19,857,359,951,415,0.734369158744812,0.0
772,12,453,290,842,562,0.7615020871162415,0.0
772,19,856,360,949,414,0.626104474067688,0.0
773,12,453,290,841,564,0.8078329563140869,0.0
773,19,854,360,949,414,0.5516383051872253,0.0
774,12,452,290,841,566,0.8154946565628052,0.0
774,19,857,362,948,413,0.5267523527145386,0.0
775,12,453,291,839,566,0.855184018611908,0.0
775,19,855,363,948,413,0.43909698724746704,0.0
